race_id,driver_id,constructor_id,position_order,status_id
515,187,1,13,98
515,233,54,14,2
515,223,3,15,5
515,136,58,16,22
515,119,21,17,23
515,199,32,18,7
515,224,56,19,7
515,232,60,20,5
515,172,27,21,23
515,231,59,22,7
515,182,204,23,3
515,175,1,24,4
515,163,4,25,54
515,219,4,26,54
516,221,27,1,1
516,199,32,2,1
516,207,32,3,1
516,222,6,4,1
516,197,25,5,1
516,202,25,6,1
516,203,6,7,1
516,200,21,8,1
516,163,4,9,11
516,119,21,10,11
516,224,56,11,11
516,136,58,12,12
516,175,1,13,13
516,233,54,14,16
516,182,204,15,47
516,212,32,16,5
516,178,3,17,6
516,173,58,18,5
516,223,3,19,5
516,231,59,20,23
516,219,4,21,101
516,187,1,22,5
516,172,27,23,5
516,137,204,24,98
516,206,57,25,81
516,232,60,26,81
516,234,61,27,81
517,222,6,1,1
517,172,27,2,1
517,202,25,3,1
517,199,32,4,1
517,119,21,5,1
517,187,1,6,1
517,203,6,7,11
517,233,54,8,11
517,224,56,9,12
517,136,58,10,12
517,197,25,11,13
517,221,27,12,3
517,231,59,13,3
517,178,3,14,10
517,207,32,15,23
517,137,204,16,5
517,182,204,17,5
517,163,4,18,101
517,152,51,19,3
517,173,58,20,3
517,200,21,21,20
517,212,32,22,7
517,219,4,23,101
517,223,3,24,3
517,175,1,25,81
517,232,60,26,81
517,206,57,27,81
517,234,61,28,81
518,222,6,1,1
518,223,3,2,1
518,199,32,3,1
518,187,1,4,1
518,221,27,5,5
518,200,21,6,17
518,137,204,7,7
518,219,4,8,18
518,172,27,9,6
518,203,6,10,7
518,178,3,11,38
518,197,25,12,22
518,233,54,13,36
518,182,204,14,3
518,202,25,15,3
518,207,32,16,22
518,224,56,17,5
518,163,4,18,3
518,231,59,19,7
518,119,21,20,22
518,173,58,21,81
518,175,1,22,81
518,136,58,23,81
518,206,57,24,81
518,234,60,25,97
519,219,4,1,1
519,203,6,2,1
519,163,4,3,1
519,178,3,4,1
519,197,25,5,1
519,223,3,6,1
519,222,6,7,11
519,172,27,8,11
519,177,59,9,11
519,175,1,10,12
519,187,1,11,12
519,212,32,12,12
519,199,32,13,13
519,119,21,14,13
519,200,21,15,15
519,173,58,16,15
519,152,51,17,15
519,136,58,18,17
519,202,25,19,22
519,224,56,20,5
519,137,204,21,3
519,207,32,22,23
519,235,27,23,5
519,182,204,24,20
519,233,54,25,54
519,236,57,26,81
519,232,60,27,81
520,223,3,1,1
520,163,4,2,1
520,197,25,3,11
520,187,1,4,11
520,222,6,5,11
520,235,27,6,11
520,175,1,7,60
520,199,32,8,12
520,212,32,9,12
520,202,25,10,12
520,136,58,11,13
520,173,58,12,13
520,236,57,13,13
520,203,6,14,69
520,119,21,15,6
520,172,27,16,5
520,177,59,17,69
520,178,3,18,103
520,200,21,19,6
520,224,56,20,5
520,219,4,21,101
520,182,204,22,23
520,207,32,23,36
520,137,204,24,20
520,233,54,25,81
520,232,60,26,81
521,178,3,1,1
521,223,3,2,1
521,172,27,3,1
521,222,6,4,1
521,187,1,5,1
521,200,21,6,11
521,209,25,7,11
521,203,6,8,11
521,202,25,9,11
521,136,58,10,11
521,173,58,11,12
521,137,204,12,5
521,119,21,13,27
521,175,1,14,22
521,177,59,15,5
521,182,204,16,5
521,235,27,17,27
521,212,32,18,64
521,207,32,19,7
521,163,4,20,27
521,219,4,21,20
521,224,56,22,10
521,199,32,23,3
521,233,54,24,22
521,236,57,25,81
521,232,60,26,81
522,178,3,1,1
522,203,6,2,1
522,172,27,3,1
522,222,6,4,1
522,223,3,5,1
522,163,4,6,11
522,202,25,7,11
522,206,25,8,11
522,187,1,9,11
522,175,1,10,11
522,182,204,11,5
522,236,57,12,22
522,119,21,13,22
522,173,58,14,5
522,137,204,15,5
522,233,54,16,5
522,235,27,17,5
522,199,32,18,64
522,219,4,19,6
522,177,59,20,10
522,224,56,21,23
522,136,58,22,3
522,200,21,23,5
522,207,32,24,8
522,212,32,25,81
522,232,60,26,81
523,178,3,1,1
523,222,6,2,1
523,172,27,3,1
523,137,204,4,11
523,235,27,5,11
523,200,21,6,12
523,212,32,7,12
523,202,25,8,22
523,203,6,9,27
523,173,58,10,7
523,177,59,11,5
523,219,4,12,8
523,187,1,13,5
523,197,25,14,20
523,233,54,15,7
523,136,58,16,6
523,207,32,17,22
523,119,21,18,23
523,175,1,19,5
523,182,204,20,54
523,224,56,21,10
523,199,32,22,22
523,163,4,23,22
523,223,3,24,3
523,236,57,25,81
523,232,60,26,81
524,222,6,1,1
524,203,6,2,1
524,223,3,3,1
524,182,204,4,1
524,207,32,5,1
524,197,25,6,1
524,199,32,7,1
524,224,56,8,11
524,178,3,9,11
524,202,25,10,11
524,233,54,11,11
524,230,51,12,11
524,119,21,13,13
524,219,4,14,5
524,172,27,15,5
524,177,59,16,5
524,235,27,17,5
524,173,58,18,8
524,152,51,19,20
524,163,4,20,5
524,187,1,21,3
524,175,1,22,5
524,200,21,23,22
524,137,204,24,3
524,136,58,25,81
524,176,57,26,81
524,232,60,27,81
524,212,62,28,81
525,178,3,1,1
525,203,6,2,1
525,223,3,3,1
525,222,6,4,11
525,202,25,5,11
525,187,1,6,12
525,217,182,7,14
525,224,56,8,15
525,136,58,9,15
525,207,32,10,60
525,137,182,11,6
525,230,51,12,69
525,235,27,13,6
525,197,25,14,5
525,206,25,15,5
525,212,62,16,83
525,219,4,17,23
525,173,58,18,80
525,199,32,19,22
525,119,21,20,20
525,175,1,21,5
525,163,4,22,3
525,233,54,23,3
525,172,27,24,5
525,200,21,25,81
525,176,57,26,81
525,177,59,27,81
525,237,56,28,81
525,232,60,29,81
525,182,182,30,54
526,203,6,1,1
526,163,4,2,1
526,202,25,3,1
526,173,58,4,1
526,233,54,5,1
526,187,1,6,11
526,224,56,7,15
526,137,182,8,7
526,206,25,9,20
526,222,6,10,27
526,119,21,11,22
526,178,3,12,36
526,176,57,13,5
526,223,3,14,3
526,217,182,15,20
526,219,4,16,5
526,177,59,17,3
526,175,1,18,5
526,197,25,19,3
526,207,32,20,6
526,199,32,21,20
526,172,27,22,20
526,235,27,23,20
526,152,51,24,20
526,230,51,25,81
526,200,21,26,81
526,136,58,27,81
526,212,62,28,81
526,237,56,29,81
526,232,60,30,81
527,207,32,1,1
527,182,34,2,1
527,221,25,3,1
527,231,1,4,1
527,238,32,5,1
527,175,1,6,1
527,199,6,7,1
527,203,6,8,1
527,224,56,9,1
527,222,59,10,1
527,200,54,11,1
527,197,54,12,11
527,239,1,13,11
527,202,25,14,11
527,223,58,15,11
527,172,27,16,5
527,233,58,17,12
527,230,63,18,12
527,187,34,19,5
527,178,3,20,69
527,240,57,21,99
527,241,57,22,5
527,232,60,23,24
527,211,63,24,25
527,212,32,25,81
527,158,55,26,81
527,242,64,27,81
528,199,6,1,1
528,224,56,2,1
528,182,34,3,1
528,207,32,4,1
528,223,58,5,11
528,202,25,6,11
528,200,54,7,11
528,187,34,8,12
528,172,27,9,12
528,119,21,10,14
528,178,3,11,15
528,212,32,12,68
528,203,6,13,20
528,175,1,14,20
528,231,1,15,20
528,233,58,16,69
528,222,59,17,3
528,238,32,18,4
528,240,57,19,23
528,239,1,20,25
528,221,25,21,3
528,211,63,22,3
528,241,57,23,7
528,197,54,24,54
528,232,60,25,81
528,158,55,26,81
528,230,63,27,81
528,242,64,28,81
529,238,32,1,1
529,221,25,2,1
529,187,34,3,1
529,178,3,4,1
529,172,27,5,1
529,202,25,6,11
529,207,32,7,11
529,197,54,8,11
529,243,21,9,11
529,212,32,10,11
529,239,1,11,12
529,230,63,12,12
529,119,21,13,5
529,222,59,14,20
529,175,1,15,3
529,203,6,16,44
529,199,6,17,20
529,182,34,18,5
529,211,63,19,5
529,200,54,20,5
529,232,60,21,22
529,219,4,22,5
529,177,55,23,8
529,224,56,24,7
529,158,64,25,44
529,231,1,26,5
529,163,65,27,81
529,223,58,28,81
529,241,57,29,81
529,233,58,30,81
530,199,6,1,1
530,207,32,2,1
530,221,25,3,1
530,238,32,4,1
530,172,27,5,1
530,119,21,6,11
530,178,3,7,11
530,224,56,8,11
530,243,21,9,11
530,223,58,10,11
530,197,54,11,15
530,175,1,12,3
530,222,59,13,3
530,230,63,14,7
530,219,4,15,101
530,203,6,16,3
530,182,34,17,80
530,202,25,18,6
530,232,60,19,6
530,200,54,20,23
530,187,34,21,6
530,231,1,22,3
530,211,63,23,3
530,233,58,24,3
530,239,1,25,81
530,241,57,26,81
530,177,55,27,97
530,212,32,28,97
530,240,58,29,97
530,206,64,30,97
531,221,25,1,1
531,182,34,2,1
531,222,59,3,1
531,187,34,4,1
531,202,25,5,1
531,119,21,6,1
531,175,1,7,11
531,199,6,8,11
531,224,56,9,11
531,219,4,10,14
531,207,32,11,16
531,203,6,12,3
531,238,32,13,6
531,231,1,14,64
531,243,21,15,100
531,178,3,16,44
531,235,57,17,23
531,233,58,18,3
531,172,27,19,6
531,211,63,20,7
531,200,54,21,81
531,223,58,22,81
531,197,54,23,81
531,230,63,24,81
531,177,55,25,97
531,206,64,26,97
531,163,65,27,97
531,212,32,28,97
531,239,1,29,97
531,232,60,30,97
532,207,32,1,1
532,238,32,2,1
532,199,6,3,1
532,203,6,4,1
532,172,27,5,3
532,202,25,6,11
532,239,1,7,11
532,152,1,8,11
532,163,65,9,12
532,178,3,10,12
532,200,54,11,12
532,235,57,12,16
532,230,63,13,5
532,233,58,14,20
532,219,4,15,62
532,222,59,16,20
532,221,25,17,6
532,223,58,18,7
532,119,21,19,22
532,243,21,20,20
532,187,34,21,3
532,182,34,22,3
532,231,1,23,3
532,224,56,24,3
532,211,63,25,81
532,206,64,26,81
532,177,55,27,81
532,244,54,28,81
532,212,32,29,97
532,232,60,30,97
533,207,32,1,1
533,238,32,2,1
533,172,27,3,1
533,222,59,4,1
533,187,34,5,1
533,231,1,6,11
533,230,63,7,11
533,178,3,8,11
533,200,54,9,11
533,203,6,10,11
533,211,63,11,12
533,202,25,12,14
533,219,4,13,14
533,243,21,14,14
533,223,58,15,106
533,235,57,16,5
533,224,56,17,37
533,199,6,18,3
533,182,34,19,5
533,221,25,20,5
533,233,58,21,22
533,119,21,22,5
533,212,32,23,43
533,175,1,24,20
533,232,60,25,81
533,239,1,26,81
533,208,1,27,81
533,244,54,28,81
533,177,55,29,97
534,182,34,1,1
534,119,21,2,1
534,238,32,3,1
534,175,1,4,11
534,223,58,5,11
534,224,56,6,11
534,172,27,7,11
534,231,1,8,11
534,203,6,9,11
534,199,6,10,11
534,233,58,11,12
534,212,32,12,12
534,200,54,13,12
534,243,21,14,13
534,177,54,15,17
534,232,60,16,18
534,207,32,17,5
534,178,3,18,36
534,221,25,19,22
534,219,4,20,5
534,187,34,21,20
534,222,59,22,25
534,202,25,23,3
534,230,63,24,3
534,211,63,25,81
534,239,1,26,81
534,235,57,27,81
535,207,32,1,1
535,238,32,2,1
535,231,1,3,1
535,187,34,4,1
535,178,3,5,1
535,222,59,6,1
535,172,27,7,1
535,119,21,8,1
535,175,1,9,1
535,202,25,10,1
535,233,58,11,11
535,203,6,12,11
535,200,54,13,11
535,163,65,14,11
535,243,21,15,11
535,177,54,16,12
535,230,63,17,12
535,199,6,18,15
535,239,1,19,5
535,224,56,20,22
535,211,63,21,5
535,152,1,22,5
535,182,34,23,5
535,221,25,24,5
535,223,58,25,10
535,219,4,26,5
535,232,60,27,81
535,206,57,28,81
535,212,32,29,81
536,199,6,1,1
536,182,34,2,1
536,187,34,3,1
536,221,25,4,1
536,233,58,5,11
536,175,1,6,11
536,152,1,7,11
536,239,1,8,11
536,230,63,9,11
536,172,27,10,13
536,200,54,11,45
536,177,54,12,22
536,223,58,13,6
536,219,4,14,101
536,119,21,15,22
536,202,25,16,6
536,222,59,17,6
536,224,56,18,5
536,232,60,19,69
536,206,57,20,36
536,207,32,21,5
536,178,3,22,7
536,203,6,23,7
536,212,32,24,6
536,231,1,25,3
536,238,32,26,69
536,211,63,27,81
536,243,21,28,81
536,209,57,29,81
536,245,1,30,81
537,207,32,1,1
537,222,59,2,1
537,172,27,3,1
537,224,56,4,1
537,202,25,5,1
537,212,32,6,1
537,187,34,7,1
537,203,6,8,1
537,119,21,9,11
537,177,59,10,13
537,229,57,11,5
537,243,21,12,2
537,238,32,13,6
537,231,1,14,2
537,178,3,15,69
537,137,57,16,5
537,230,63,17,69
537,175,1,18,3
537,199,6,19,69
537,182,34,20,5
537,219,4,21,5
537,200,54,22,3
537,233,58,23,3
537,221,25,24,3
537,223,58,25,81
537,197,54,26,81
537,211,63,27,81
537,232,60,28,81
537,163,65,29,97
537,239,1,30,97
538,238,32,1,1
538,221,25,2,1
538,203,6,3,1
538,224,56,4,11
538,172,27,5,11
538,230,63,6,11
538,187,34,7,11
538,239,1,8,12
538,163,65,9,12
538,223,58,10,17
538,177,59,11,17
538,206,57,12,2
538,175,1,13,3
538,233,58,14,3
538,219,4,15,6
538,199,6,16,2
538,182,34,17,3
538,202,25,18,3
538,231,1,19,3
538,178,3,20,3
538,119,21,21,3
538,229,57,22,3
538,212,32,23,3
538,137,1,24,3
538,222,59,25,3
538,207,32,26,3
538,232,60,27,81
538,200,54,28,81
538,211,63,29,81
538,246,54,30,81
538,243,21,31,97
539,207,32,1,1
539,238,32,2,1
539,182,34,3,1
539,187,34,4,1
539,224,56,5,1
539,203,6,6,1
539,199,6,7,1
539,172,27,8,11
539,175,1,9,11
539,231,1,10,11
539,212,32,11,11
539,222,59,12,12
539,152,1,13,20
539,233,58,14,7
539,163,65,15,83
539,232,60,16,5
539,230,63,17,2
539,219,4,18,5
539,239,1,19,5
539,177,59,20,3
539,178,3,21,37
539,137,1,22,7
539,221,25,23,5
539,206,57,24,7
539,119,21,25,3
539,202,25,26,3
539,211,63,27,54
539,223,58,28,81
539,247,54,29,81
539,200,54,30,81
539,229,57,31,97
539,240,58,32,97
539,243,21,33,97
540,182,34,1,1
540,187,34,2,1
540,199,6,3,1
540,172,27,4,1
540,175,1,5,1
540,207,32,6,1
540,203,6,7,1
540,224,56,8,1
540,137,1,9,1
540,206,57,10,1
540,221,25,11,1
540,222,59,12,11
540,178,3,13,11
540,152,1,14,11
540,223,58,15,17
540,119,21,16,5
540,231,1,17,99
540,232,60,18,5
540,219,4,19,5
540,238,32,20,3
540,202,25,21,3
540,233,58,22,3
540,239,1,23,3
540,230,63,24,3
540,212,32,25,81
540,229,54,26,81
540,247,54,27,81
540,248,63,28,81
540,229,57,29,97
540,177,59,30,97
540,243,21,31,97
540,244,60,32,97
541,199,6,1,1
541,178,3,2,1
541,222,59,3,1
541,219,4,4,1
541,224,56,5,1
541,175,1,6,1
541,231,1,7,11
541,206,57,8,11
541,163,65,9,11
541,202,25,10,11
541,172,27,11,11
541,249,59,12,11
541,239,57,13,11
541,223,58,14,13
541,197,32,15,60
541,243,21,16,15
541,232,60,17,6
541,247,54,18,44
541,182,34,19,5
541,207,32,20,5
541,187,34,21,5
541,221,25,22,36
541,203,6,23,5
541,177,54,24,7
541,233,58,25,69
541,212,32,26,8
541,213,63,27,81
542,203,6,1,1
542,222,59,2,1
542,199,6,3,1
542,119,21,4,1
542,221,25,5,1
542,206,57,6,1
542,202,25,7,1
542,175,1,8,1
542,178,3,9,1
542,207,32,10,11
542,137,34,11,11
542,219,4,12,15
542,177,54,13,55
542,172,27,14,7
542,231,1,15,20
542,197,32,16,44
542,163,63,17,5
542,249,59,18,69
542,187,34,19,3
542,182,34,20,23
542,233,58,21,3
542,224,56,22,3
542,223,58,23,81
542,213,63,24,81
542,232,60,25,81
542,212,32,26,81
542,243,21,27,97
542,247,54,28,97
543,222,59,1,1
543,250,34,2,1
543,199,6,3,1
543,224,56,4,1
543,207,32,5,67
543,223,57,6,12
543,230,63,7,60
543,251,37,8,10
543,252,58,9,62
543,187,34,10,22
543,237,37,11,7
543,172,27,12,62
543,221,25,13,25
543,231,1,14,22
543,200,1,15,20
543,238,25,16,20
543,253,56,17,5
543,182,6,18,69
543,246,63,19,3
543,254,58,20,6
543,255,32,21,54
544,199,6,1,1
544,231,1,2,1
544,182,6,3,1
544,224,56,4,11
544,255,32,5,11
544,254,58,6,11
544,253,56,7,12
544,250,34,8,3
544,252,58,9,5
544,246,63,10,22
544,187,34,11,3
544,172,27,12,3
544,221,25,13,3
544,207,32,14,80
544,237,37,15,5
544,200,1,16,3
544,238,25,17,3
544,223,57,18,3
544,230,63,19,3
544,222,59,20,5
544,251,37,21,7
544,256,66,22,25
545,182,6,1,1
545,222,59,2,1
545,221,25,3,1
545,231,1,4,1
545,200,1,5,1
545,187,34,6,1
545,230,63,7,1
545,199,6,8,1
545,223,57,9,1
545,224,56,10,1
545,246,63,11,11
545,255,32,12,11
545,250,34,13,12
545,239,37,14,12
545,256,66,15,15
545,237,37,16,5
545,233,37,17,5
545,207,32,18,3
545,257,37,19,6
545,172,27,20,3
545,252,58,21,3
545,254,58,22,95
545,238,25,23,69
546,207,32,1,1
546,182,6,2,1
546,222,59,3,1
546,221,25,4,1
546,224,56,5,1
546,197,67,6,11
546,231,1,7,11
546,255,32,8,11
546,172,27,9,10
546,205,37,10,13
546,246,63,11,13
546,238,25,12,69
546,223,57,13,6
546,233,34,14,23
546,178,58,15,6
546,200,1,16,64
546,187,34,17,2
546,254,58,18,6
546,237,37,19,6
546,199,6,20,3
546,239,37,21,3
546,230,63,22,3
547,207,32,1,1
547,199,6,2,1
547,222,59,3,1
547,200,1,4,1
547,255,32,5,1
547,233,34,6,11
547,172,27,7,11
547,238,25,8,11
547,246,63,9,12
547,239,37,10,13
547,251,37,11,13
547,258,37,12,14
547,208,1,13,15
547,224,56,14,15
547,187,34,15,69
547,178,58,16,3
547,211,64,17,3
547,229,64,18,21
547,254,58,19,5
547,232,37,20,22
547,221,25,21,5
547,231,1,22,5
547,223,57,23,3
547,230,63,24,3
547,182,6,25,73
547,197,67,26,81
547,237,37,27,81
547,257,37,28,81
547,205,37,29,81
547,259,68,30,81
547,260,66,31,81
548,222,59,1,1
548,182,6,2,1
548,199,6,3,1
548,200,1,4,1
548,207,32,5,1
548,178,58,6,1
548,172,27,7,1
548,230,63,8,1
548,119,58,9,11
548,235,57,10,11
548,197,67,11,12
548,211,64,12,13
548,255,32,13,6
548,187,34,14,6
548,221,25,15,6
548,246,63,16,69
548,224,56,17,5
548,231,1,18,5
548,233,34,19,10
548,238,25,20,23
548,232,37,21,81
548,257,37,22,81
548,229,64,23,81
548,223,57,24,81
548,237,37,25,81
548,251,37,26,81
549,255,32,1,1
549,182,6,2,1
549,238,25,3,1
549,230,63,4,1
549,178,58,5,1
549,233,34,6,11
549,231,1,7,11
549,221,25,8,11
549,229,64,9,11
549,258,37,10,12
549,197,67,11,12
549,256,63,12,13
549,259,68,13,13
549,232,37,14,15
549,257,37,15,62
549,222,59,16,5
549,200,1,17,3
549,172,27,18,5
549,223,57,19,5
549,199,6,20,3
549,211,64,21,3
549,119,58,22,3
549,251,37,23,3
549,224,56,24,10
549,207,32,25,3
549,187,34,26,3
549,208,1,27,81
549,237,37,28,81
549,260,66,29,81
549,261,37,30,81
549,212,64,31,81
550,172,27,1,1
550,200,1,2,1
550,199,6,3,1
550,221,25,4,1
550,187,34,5,1
550,207,32,6,1
550,223,57,7,1
550,197,67,8,1
550,262,58,9,1
550,233,34,10,11
550,239,1,11,11
550,231,1,12,11
550,211,64,13,11
550,259,68,14,12
550,258,37,15,13
550,229,64,16,14
550,178,58,17,15
550,224,56,18,16
550,255,32,19,67
550,251,37,20,7
550,230,63,21,32
550,182,6,22,64
550,222,59,23,3
550,238,25,24,80
550,237,37,25,81
550,208,1,26,81
550,256,63,27,81
550,257,37,28,81
550,212,64,29,81
550,260,66,30,81
550,263,37,31,81
551,207,32,1,1
551,187,34,2,1
551,231,1,3,1
551,255,32,4,1
551,182,6,5,1
551,199,6,6,11
551,223,57,7,11
551,172,27,8,12
551,200,1,9,12
551,211,64,10,12
551,224,56,11,13
551,238,25,12,13
551,230,63,13,13
551,251,37,14,62
551,222,59,15,3
551,233,34,16,3
551,178,58,17,7
551,232,37,18,6
551,221,25,19,3
551,119,58,20,5
551,259,68,21,3
551,197,67,22,3
551,237,37,23,81
551,258,37,24,81
551,239,1,25,81
551,229,64,26,81
551,256,63,27,81
551,212,64,28,81
551,175,63,29,81
551,260,66,30,81
552,231,1,1,1
552,182,6,2,1
552,255,32,3,1
552,200,1,4,1
552,233,34,5,1
552,172,27,6,11
552,178,58,7,11
552,230,63,8,11
552,197,67,9,11
552,258,37,10,12
552,203,1,11,12
552,267,63,12,12
552,239,1,13,14
552,207,32,14,5
552,199,6,15,16
552,187,34,16,69
552,222,59,17,5
552,224,56,18,37
552,232,37,19,7
552,119,58,20,32
552,221,25,21,23
552,219,4,22,101
552,251,37,23,3
552,238,25,24,5
552,175,57,25,10
552,211,64,26,3
552,237,37,27,81
552,223,57,28,81
552,205,37,29,81
552,208,1,30,81
552,259,68,31,97
552,264,37,32,97
552,265,66,33,97
552,245,63,34,97
552,266,69,35,97
552,263,37,36,97
553,182,6,1,1
553,222,59,2,1
553,233,34,3,1
553,199,6,4,1
553,230,63,5,1
553,175,57,6,1
553,267,63,7,11
553,237,37,8,11
553,238,25,9,5
553,119,58,10,36
553,211,64,11,3
553,207,32,12,5
553,231,1,13,48
553,255,32,14,5
553,200,1,15,6
553,221,25,16,5
553,172,27,17,5
553,212,64,18,5
553,239,1,19,3
553,251,37,20,8
553,187,34,21,5
553,197,67,22,7
553,178,58,23,3
553,268,67,24,81
553,258,37,25,81
553,208,1,26,81
553,224,56,27,81
553,232,37,28,81
553,269,66,29,81
554,178,58,1,1
554,182,6,2,1
554,233,34,3,1
554,199,6,4,1
554,238,25,5,1
554,200,1,6,11
554,211,64,7,11
554,187,34,8,11
554,258,37,9,11
554,239,1,10,11
554,224,56,11,11
554,246,67,12,11
554,221,25,13,11
554,197,67,14,12
554,230,63,15,12
554,267,63,16,12
554,208,1,17,3
554,222,59,18,20
554,231,1,19,5
554,175,57,20,5
554,255,32,21,5
554,232,58,22,6
554,172,27,23,44
554,207,32,24,5
554,251,37,25,3
554,223,57,26,3
554,205,37,27,81
554,270,64,28,81
554,212,64,29,81
554,237,37,30,81
555,182,6,1,1
555,172,27,2,1
555,222,59,3,11
555,224,56,4,11
555,175,57,5,60
555,199,6,6,12
555,233,34,7,12
555,246,67,8,12
555,239,1,9,12
555,251,37,10,12
555,237,37,11,13
555,230,63,12,3
555,119,58,13,5
555,205,70,14,2
555,219,4,15,22
555,255,32,16,3
555,178,58,17,5
555,221,25,18,5
555,238,25,19,80
555,223,57,20,37
555,207,32,21,5
555,211,64,22,3
555,231,1,23,3
555,197,67,24,80
555,187,34,25,44
555,200,1,26,3
555,258,37,27,81
555,232,37,28,81
555,267,63,29,81
555,270,64,30,81
555,257,37,31,81
555,212,64,32,81
555,269,66,33,81
555,247,37,34,81
556,207,32,1,1
556,182,6,2,1
556,178,58,3,1
556,200,1,4,1
556,223,57,5,1
556,238,25,6,1
556,258,37,7,12
556,172,27,8,12
556,211,64,9,14
556,251,37,10,7
556,199,6,11,20
556,119,58,12,20
556,152,1,13,5
556,233,34,14,5
556,231,1,15,20
556,221,25,16,5
556,222,59,17,5
556,219,4,18,5
556,197,67,19,5
556,175,57,20,5
556,230,63,21,3
556,255,32,22,22
556,239,1,23,5
556,187,34,24,3
556,237,37,25,81
556,224,56,26,81
556,241,63,27,81
556,205,70,28,81
556,208,1,29,81
556,270,64,30,81
556,269,66,31,81
556,246,67,32,81
556,271,71,33,81
556,220,34,34,81
557,231,1,1,1
557,207,32,2,1
557,222,59,3,1
557,182,6,4,1
557,223,57,5,1
557,199,6,6,11
557,172,27,7,11
557,211,64,8,11
557,197,58,9,11
557,239,1,10,12
557,246,63,11,12
557,187,34,12,12
557,224,56,13,12
557,221,25,14,13
557,237,37,15,13
557,238,25,16,13
557,270,64,17,14
557,258,37,18,14
557,230,63,19,15
557,219,4,20,91
557,255,32,21,3
557,233,34,22,3
557,251,37,23,3
557,200,1,24,48
557,240,67,25,3
557,178,58,26,3
557,175,57,27,81
558,222,59,1,1
558,221,25,2,1
558,200,1,3,1
558,178,58,4,1
558,175,57,5,1
558,230,63,6,3
558,240,67,7,12
558,237,37,8,12
558,207,32,9,5
558,119,58,10,20
558,239,1,11,5
558,203,6,12,7
558,231,1,13,3
558,258,37,14,5
558,238,25,15,95
558,211,64,16,3
558,246,63,17,3
558,251,37,18,5
558,224,56,19,5
558,199,6,20,69
558,233,34,21,5
558,255,32,22,3
558,172,27,23,7
558,187,34,24,22
558,223,57,25,3
558,270,64,26,54
558,219,4,27,81
559,231,1,1,1
559,199,6,2,1
559,221,25,3,1
559,178,58,4,1
559,172,27,5,60
559,119,58,6,11
559,233,34,7,11
559,230,63,8,12
559,272,25,9,12
559,222,59,10,12
559,273,72,11,12
559,237,37,12,14
559,255,32,13,6
559,223,57,14,5
559,187,34,15,6
559,200,1,16,5
559,175,57,17,5
559,238,25,18,3
559,203,6,19,3
559,197,27,20,5
559,207,32,21,4
559,274,72,22,4
559,246,63,23,4
560,182,6,1,1
560,221,25,2,1
560,252,58,3,1
560,233,37,4,1
560,222,25,5,1
560,200,1,6,1
560,223,6,7,1
560,235,59,8,11
560,254,3,9,11
560,250,204,10,11
560,253,56,11,11
560,199,204,12,60
560,224,56,13,13
560,275,37,14,14
560,197,58,15,3
560,231,1,16,3
560,230,37,17,44
560,172,27,18,7
560,238,32,19,3
560,207,32,20,3
560,187,67,21,69
560,270,66,22,94
561,182,6,1,1
561,231,1,2,1
561,200,1,3,1
561,222,25,4,1
561,187,67,5,11
561,207,73,6,11
561,252,58,7,11
561,230,37,8,11
561,221,25,9,11
561,276,32,10,11
561,239,63,11,11
561,233,37,12,12
561,277,59,13,12
561,278,57,14,12
561,229,64,15,14
561,235,59,16,15
561,224,56,17,5
561,223,6,18,5
561,172,27,19,5
561,197,58,20,21
561,250,204,21,51
561,255,32,22,8
561,199,204,23,51
561,238,37,24,3
561,251,25,25,3
562,223,6,1,1
562,182,6,2,1
562,221,25,3,1
562,172,27,4,1
562,200,1,5,1
562,224,56,6,11
562,197,58,7,11
562,278,57,8,12
562,250,204,9,13
562,238,37,10,13
562,178,63,11,62
562,187,67,12,62
562,222,25,13,22
562,252,58,14,86
562,207,73,15,47
562,231,1,16,3
562,233,37,17,3
562,230,37,18,3
562,199,204,19,3
562,255,32,20,22
562,277,59,21,81
562,253,56,22,81
562,232,37,23,81
562,276,32,24,81
562,235,59,25,81
562,229,64,26,81
562,239,63,27,81
563,231,1,1,1
563,182,6,2,1
563,255,32,3,1
563,199,204,4,11
563,278,57,5,11
563,250,204,6,11
563,235,59,7,11
563,252,58,8,11
563,178,63,9,11
563,277,59,10,12
563,223,6,11,13
563,172,27,12,13
563,256,70,13,13
563,200,1,14,5
563,197,58,15,10
563,222,25,16,5
563,187,67,17,5
563,232,37,18,6
563,207,32,19,6
563,221,25,20,3
563,230,37,21,22
563,233,37,22,6
563,238,37,23,7
563,224,56,24,7
563,239,63,25,81
563,271,182,26,81
563,279,3,27,81
563,208,182,28,81
563,229,64,29,81
563,253,56,30,81
564,182,6,1,1
564,223,6,2,1
564,172,27,3,1
564,222,25,4,1
564,178,63,5,11
564,200,1,6,11
564,187,67,7,11
564,256,70,8,11
564,197,58,9,11
564,252,58,10,12
564,277,59,11,12
564,271,182,12,17
564,239,63,13,10
564,250,204,14,10
564,278,57,15,3
564,231,1,16,6
564,233,37,17,22
564,229,64,18,5
564,221,25,19,5
564,207,32,20,86
564,258,182,21,86
564,232,37,22,5
564,199,204,23,5
564,238,37,24,3
564,255,32,25,3
564,230,37,26,86
564,224,56,27,81
564,235,59,28,81
564,265,64,29,81
565,182,6,1,1
565,222,25,2,1
565,221,25,3,1
